geometry,line,name,url,1,2,3,4,5,6,6 Express,7,7 Express,@,A,B,C,D,E,F,G,J,L,M,N,Q,R,S,Z
POINT (-73.9894019992873 40.62003733377972),N,18th Ave & 64th St At Nw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
POINT (-73.97451900126632 40.61610033194878),F,Mcdonald Ave & Avenue M At Sw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
POINT (-73.97512700040741 40.6208773341424),F,Mcdonald Ave & Bay Pkwy At Se Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
POINT (-73.97267200137843 40.60209533262497),F,Mcdonald Ave & Avenue S At Nw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
POINT (-73.97207699857557 40.60400733319322),F,Mcdonald Ave & Kings Hwy At Se Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
POINT (-73.97290399873823 40.60904133268016),F,Mcdonald Ave & Avenue P At Ne Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
POINT (-73.95782299857467 40.60905433259942),B-Q,15th St & Kings Hwy At Ne Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
POINT (-73.96191600153936 40.62988733210039),B-Q,15th St & Avenue H At Se Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
POINT (-73.95419299989436 40.58734033261705),B-Q,15th St & Sheepshead Bay Rd At Se Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
POINT (-73.95601000022386 40.59878033273505),B-Q,15th St & Avenue U At Se Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
POINT (-74.0233290000633 40.63473433360301),R,4th Ave & Bay Ridge Ave At Ne Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
POINT (-74.01876400184045 40.64070933456698),N-R,4th Ave & 60th St At Sw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
POINT (-74.01773199935587 40.64174033269984),N-R,4th Ave & 59th St At Nw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
POINT (-74.0147689976808 40.64453433393051),N-R,4th Ave & 53rd St At Sw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
POINT (-74.01458099991879 40.64437933194269),N-R,4th Ave & 53rd St At Se Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
POINT (-74.01365900084782 40.64567733259273),N-R,4th Ave & 52nd St At Nw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
POINT (-74.00944399809508 40.64930533393276),N-R,4th Ave & 45th St At Ne Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
POINT (-73.99465800103759 40.63613733483433),D,New Utrecht Ave & 50th St At Ne Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.99449599882992 40.64631333380526),D,9th Ave & New Utrecht Ave At Ne Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
POINT (-74.00429299811687 40.65464733427632),D-N-R,4th Ave & 36th St At Nw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
POINT (-73.99797299933329 40.66030033217913),D-N-R,4th Ave & 25th St At Se Corner (To Manhattan Only),http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
POINT (-73.99271415974613 40.66531630661323),D-N-R,4th Ave & Prospect Ave At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
POINT (-73.97849900064422 40.6369843342932),F-G,Mcdonald Ave & Cortelyou Rd At Sw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
POINT (-73.9796619988324 40.6431323342304),F-G,Mcdonald Ave & Church Ave At Nw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
POINT (-73.97972400138659 40.64502033424274),F-G,Mcdonald Ave & Albemarle Rd At Se Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
POINT (-73.97567899861595 40.65158333239437),F-G,Prospect Ave & Greenwood Ave At Nw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
POINT (-73.97953899845542 40.66073333293107),F-G,Prospect Park West & Prospect Park Southwest At Se Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
POINT (-73.97931999965762 40.66131133435228),F-G,Prospect Park West & 14th St At Se Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
POINT (-73.98913712365984 40.66995488219646),D-F-G-N-R,4th Ave & 10th St At Nw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False
POINT (-73.9818220011127 40.6668633341399),F-G,7th Ave & 9th St At Sw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
POINT (-73.98125799994504 40.666893332252),F-G,7th Ave & 9th St At Ne Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
POINT (-73.97451199838598 40.68615333406),A-C,Portland Ave & Fulton Ave At Sw Corner (To Queens Only),http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.97286699981368 40.68558633281038),A-C,Oxford St & Fulton Ave At Sw Corner (To Queens Only),http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.93283799923438 40.85862233366817),A,Fort Washington Ave & 192nd St At Nw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.92798800020314 40.86534433411531),A,Broadway & Dyckman St At Sw Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.92694600043495 40.86536333327),A,Broadway & Dyckman St At Ne Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.92130699960902 40.86753233370997),A,Broadway & 207th St At Se Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.91918899845335 40.86432833488295),1,10th Ave & 207th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.91870599947472 40.86454733259768),1,10th Ave & 207th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.9192849997274 40.86803133311933),A,Broadway & 211th St At Ne Corner,http://www.mta.info/nyct/service/,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.91515499978189 40.86979133242111),1,10th Ave & 215th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.90979499911759 40.87430833485415),1,Broadway & 225th St At Se Corner (To Bronx Only),http://www.mta.info/nyct/service/,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.90453799848235 40.8790913322154),1,Broadway & 231st St At Ne Corner (To Van Cortlandt Pk Only),http://www.mta.info/nyct/service/,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.90058599788351 40.88491633423754),1,Broadway & 238th St At Ne Corner (To Van Cortlandt Pk Only),http://www.mta.info/nyct/service/,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
POINT (-73.89792500000513 40.88968333180113),1,Broadway & 242nd St At Ne Corner,http://www.mta.info/nyct/service/,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
